Datetime,Latitude,Longitude,Elevation,Pressure,Speed,Bearing
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,0.32,975,39.9,178
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,0.5,950,39.9,178
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,0.8,925,39.8,178
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,1.0,900,40.2,178
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,1.5,850,40.1,178
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,1.9,800,40.0,179
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,3.0,700,73.1,190
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,4.2,600,96.0,212
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,5.6,500,75.9,185
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,7.2,400,133.9,203
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,9.2,300,171.1,202
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,10.4,250,187.3,206
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,11.8,200,137.1,213
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,13.5,150,56.6,238
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,15.8,100,91.9,246
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,17.7,70,114.8,263
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,19.3,50,135.6,269
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,22.0,30,113.7,277
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,0.11,1000,40.0,178
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,0.32,975,39.9,178
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,0.5,950,39.9,178
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,0.8,925,39.8,178
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,1.0,900,40.2,178
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,1.5,850,40.1,178
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,1.9,800,40.0,179
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,3.0,700,73.1,190
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,4.2,600,96.0,212
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,5.6,500,75.9,185
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,7.2,400,133.9,203
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,9.2,300,171.1,202
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,10.4,250,187.3,206
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,11.8,200,137.1,213
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,13.5,150,56.6,238
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,15.8,100,91.9,246
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,17.7,70,114.8,263
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,19.3,50,135.6,269
2025-03-09 15:00:00,70.21890782336952,-42.483092963770794,22.0,30,113.7,277
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,0.11,1000,40.0,178
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,0.32,975,39.9,178
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,0.5,950,39.9,178
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,0.8,925,39.8,178
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,1.0,900,40.2,178
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,1.5,850,40.1,178
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,1.9,800,40.0,179
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,3.0,700,73.1,190
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,4.2,600,96.0,212
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,5.6,500,75.9,185
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,7.2,400,133.9,203
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,9.2,300,171.1,202
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,10.4,250,187.3,206
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,11.8,200,137.1,213
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,13.5,150,56.6,238
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,15.8,100,91.9,246
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,17.7,70,114.8,263
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,19.3,50,135.6,269
2025-03-09 15:00:00,70.21962938338488,-42.48146444844323,22.0,30,113.7,277
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,0.11,1000,67.9,146
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,0.32,975,67.8,146
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,0.5,950,67.7,146
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,0.8,925,67.7,146
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,1.0,900,67.8,146
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,1.5,850,67.9,146
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,1.9,800,67.7,146
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,3.0,700,123.0,186
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,4.2,600,106.9,213
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,5.6,500,113.1,199
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,7.2,400,136.8,178
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,9.2,300,198.2,178
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,10.4,250,216.6,184
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,11.8,200,121.0,187
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,13.5,150,45.6,243
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,15.8,100,73.1,240
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,17.7,70,108.3,255
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,19.3,50,119.1,266
2025-03-09 16:00:00,68.78423638379554,-44.078436591890174,22.0,30,124.8,271
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,0.11,1000,67.9,146
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,0.32,975,67.8,146
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,0.5,950,67.7,146
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,0.8,925,67.7,146
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,1.0,900,67.8,146
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,1.5,850,67.9,146
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,1.9,800,67.7,146
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,3.0,700,123.0,186
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,4.2,600,106.9,213
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,5.6,500,113.1,199
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,7.2,400,136.8,178
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,9.2,300,198.2,178
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,10.4,250,216.6,184
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,11.8,200,121.0,187
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,13.5,150,45.6,243
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,15.8,100,73.1,240
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,17.7,70,108.3,255
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,19.3,50,119.1,266
2025-03-09 16:00:00,68.78469593531857,-44.07598854894297,22.0,30,124.8,271
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,0.11,1000,67.9,146
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,0.32,975,67.8,146
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,0.5,950,67.7,146
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,0.8,925,67.7,146
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,1.0,900,67.8,146
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,1.5,850,67.9,146
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,1.9,800,67.7,146
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,3.0,700,123.0,186
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,4.2,600,106.9,213
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,5.6,500,113.1,199
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,7.2,400,136.8,178
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,9.2,300,198.2,178
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,10.4,250,216.6,184
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,11.8,200,121.0,187
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,13.5,150,45.6,243
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,15.8,100,73.1,240
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,17.7,70,108.3,255
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,19.3,50,119.1,266
2025-03-09 16:00:00,68.7854172164921,-44.07441170632178,22.0,30,124.8,271
